# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
2.842818357833962,578.3812497398501,578.3812497398501,128.06163693428695,129.00564089699495,-45.33646791364515,46.10194373671999,67.33026592354504,0.008054837859387,67.33026640535223,89.99314560539048,15.57795008835519,8.36623531934879,28.61000007235426,-80.5993093675067,0.333530598674189,-1.624493670783814e-5,3.082384948056133,0.023605191561528,82.9973668672705,89.98889873832513,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790399609670349,31.90182638780204,27.750225863262006,1.660640209816013,0,0,3.065941047238943,0.64647574519398,0.427099072651185,0.080418205204059,0.138958467338736,0.646696774764821,0.070729278895415,0.117414658772924,1.48080622742115e-5,0,0,0,0,1.361399726949174e-5,0.909286459874149,90,11.240521876690991,945.8512024763497,0.001158632248223,338.11065625727474,0.381882657558737,3.548838237895944e6,2.5,4.908738521234052,0.006367056674195,0.3100431,0
2.849185414508157,579.1957072106258,579.1957072106258,127.77331287833277,128.71324631761664,-45.235705188450325,45.88211666441611,67.42928632346135,0.008073211554106,67.42928680675837,89.99314005868703,15.526760567328166,7.674607853871038,28.610000072519306,-80.59930835181629,0.276989705874124,-1.699410381270069e-5,6.761296053787248,0.024665222778106,82.96566436476931,89.99022258402684,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790397106723136,31.918740617775704,27.750225863262006,1.667405901805479,0,0,3.050526402440347,0.646321997333884,0.427128084025361,0.080322462724489,0.138871450584034,0.64647474606064,0.058637506931651,0.097273254401742,4.261178604539448e-4,0,0,0,0,6.58078945105191e-5,0.867049682710776,90,11.23522790313092,945.7602068877427,0.001158542348485,338.10744810929737,0.381005255203347,3.540428412965803e6,2.5,4.908738521234052,0.007721613764433,0.310949,0
2.85690702827259,580.1809758931123,580.1809758931123,127.42442599441104,128.36020300378968,-45.135060651633744,45.62839668825081,67.54895852917188,0.008095401438502,67.54895901426836,89.99313339030286,15.471178855179637,6.691553206372984,28.610000072718634,-80.59930712429235,0.193609009752925,-1.723290681914396e-5,10.19547605734682,0.023350172696692,82.89942927976644,89.99126149729283,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790394078849308,31.94388801654307,27.750225863262006,1.677464861312425,0,0,3.03214612287521,0.646138491649827,0.427162732758672,0.080208233764395,0.13876752512676,0.646213345034172,0.040882165152314,0.067981475202572,6.784127474085411e-5,0,0,0,0,1.504670329900475e-4,0.839110051543168,90,11.228823656694772,945.6501273477838,0.001158433590148,338.10356713595706,0.379954705061216,3.530357353978027e6,2.5,4.908738521234052,0.01,0.3118714,0
2.86690702827259,581.4529650725157,581.4529650725157,126.97357052694673,127.90545792778313,-45.04120072572616,45.33940236008039,67.70336027519856,0.00812386953793,67.70336076259872,89.99312495814519,15.411637010856023,5.19149723626127,28.610000072974355,-80.59930554053412,0.062255537991208,-1.826259030558732e-5,12.61677277814135,0.079965427179219,82.78337474531524,89.99253037251484,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790390169843812,31.98388814377067,27.750225863262006,1.693464912203466,0,0,3.008748871863073,0.645903318374881,0.427207172447963,0.080061913263957,0.138634232662961,0.645911095276111,0.013093364968941,0.021629088098905,-1.527494226107459e-4,0,0,0,0,2.320765536708932e-4,0.806482470744033,90,11.220555727028625,945.5080138449491,0.001158293175083,338.0985567705793,0.378603025943458,3.51740067513698e6,2.5,4.908738521234052,0.01,0.3128548,0
2.87690702827259,582.7204499982488,582.7204499982488,126.52355041947668,127.45338717496118,-44.96269671094775,45.11258320847622,67.85724302146393,0.008151912265439,67.85724351112185,89.99311687087882,15.367403541935918,3.674379977767414,28.610000073226253,-80.59930396209947,0.073954516481857,-1.804417548271539e-5,-12.485297707901955,0.059639175808279,82.65580262670584,89.99362683958785,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790386274682856,31.979761570746952,27.750225863262006,1.691814282993978,0,0,2.985922144168085,0.645670599703606,0.427251187385187,0.079917198117337,0.138502214201082,0.645681565084482,0.015557835112413,0.026083156323485,3.965145371418249e-4,0,0,0,0,-2.288933332381109e-4,0.773854889944899,90,11.212317075011356,945.3664035816681,0.001158153249122,338.09356414745685,0.377259492423592,3.504523875124244e6,2.5,4.908738521234052,0.01,0.3137877,0
2.88690702827259,583.9834388002087,583.9834388002087,126.07437609776869,127.00387200001366,-44.86626467695051,44.92977047330857,68.01075640761289,0.008179412997611,68.01075689946741,89.9931092393887,15.337378998845434,2.388005176295444,28.610000073473284,-80.59930238745349,0.190450387015398,-1.796565213244178e-5,-9.983525450734229,0.014063604818268,82.54169823973375,89.99509954282804,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790382393341437,31.9433379036502,27.750225863262006,1.677244816155277,0,0,2.963594773688087,0.645440245497548,0.427294793459507,0.079774029954893,0.138371422083148,0.645512607181336,0.040200346964633,0.067720282318319,-2.366755084201866e-5,0,0,0,0,-1.473998046264623e-4,0.741227309145764,90,11.20410764779865,945.2252956496246,0.001158013811452,338.088589234566,0.375923704239083,3.491723193709597e6,2.5,4.908738521234052,0.01,0.3146798,0
2.896907028272589,585.2419414254849,585.2419414254849,125.62639957740849,126.55685905906684,-44.71827057447037,44.74472224342151,68.16402720378497,0.008206213635769,68.16402769775478,89.99310220619104,15.318169084907199,1.538325540774041,28.610000073714026,-80.59930081529585,0.267768366150606,-1.866912503397317e-5,-5.734351077789738,0.005593955265362,82.46200434667004,89.99619323556276,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790378525788956,31.91913791424673,27.750225863262006,1.66756482039389,0,0,2.941529801387138,0.645212194105335,0.42733800123199,0.079632368241067,0.138241824632279,0.645354748711003,0.056645165922241,0.094383200343253,1.227932492662097e-4,0,0,0,0,-4.897617237447929e-5,0.70859972834663,90,11.19592738073436,945.084688937476,0.001157874861061,338.08363199272503,0.374595419006432,3.478996338248359e6,2.5,4.908738521234052,0.008238624265371,0.3164464,0
2.90514565253796,586.2754142917385,586.2754142917385,125.25864266463175,126.19048329732766,-44.55435414975778,44.56908951282458,68.29018049057095,0.008227679392544,68.29018098621108,89.99309693870023,15.307204598724883,1.145978315733784,28.610000073906846,-80.59929952129295,0.30305880023928,-1.722972100201893e-5,-1.469943023350332,0.005945133209513,82.43200640947765,89.99643646866777,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790375349785739,31.907945988964027,27.750225863262006,1.663088050280808,0,0,2.923306487815101,0.645024695802618,0.427373553634228,0.079515953459178,0.138135188709213,0.645206994032032,0.06417290082734,0.107170836991997,1.351160764527641e-4,0,0,0,0,-3.237232876857241e-6,0.660888956424653,90,11.18920980710368,944.9692237656916,0.001157760750069,338.0795611431048,0.37349893120239,3.468494156911389e6,2.5,4.908738521234052,0.007299147273592,0.317686,0
2.912444799811552,587.1885102439809,587.1885102439809,124.9340828592552,125.86736195020076,-44.36915710468684,44.38230026274449,68.40188079371589,0.008246240647807,68.40188129078179,89.99309266385373,15.299272676163486,1.08003445872175,28.610000074073582,-80.59929837553989,0.308062906935083,-1.815231120973124e-5,2.567600368714645,0.007620621021486,82.43599156690993,89.99597798454792,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790372543718489,31.906056633931783,27.750225863262006,1.662332308267911,0,0,2.907088377381927,0.644859180965562,0.427404958703982,0.079413229960807,0.138040992300773,0.645047463378377,0.065237916816281,0.108227634837121,-2.480715424906909e-4,0,0,0,0,9.928844223344354e-6,0.607525901078633,90,11.18327468341414,944.8672077530568,0.001157659926017,338.075964458149,0.372527668572553,3.459193653582783e6,2.5,4.908738521234052,0.007266449523092,0.3185972,0
2.919711249334644,588.0951679853029,588.0951679853029,124.61247632598013,125.54710575462707,-44.14253894645429,44.162203367280355,68.5130221999887,0.008264334383626,68.51302269842841,89.99308873753974,15.290732725103723,1.317748691441081,28.610000074236112,-80.59929723551963,0.284543758283917,-1.870723278931541e-5,6.435174123945571,0.006255827975872,82.46888400940468,89.99500601392263,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790369757437928,31.912879770073758,27.750225863262006,1.665061562724701,0,0,2.890913587489271,0.644695640505844,0.427436008588566,0.079311770682066,0.137947861235213,0.644856380584735,0.060211532931053,0.100532620069848,-3.86261902227709e-4,0,0,0,0,6.269332981672564e-5,0.554401894460393,90,11.177381408095528,944.7659110521276,0.001157559808708,338.0723931333059,0.371564894789721,3.449975393816458e6,2.5,4.908738521234052,0.007864088391457,0.3195272,0
2.927575337726102,589.0737693877082,589.0737693877082,124.26643182327045,125.20213638528276,-43.85798032511094,43.897767786402284,68.63322411793794,0.008283580782741,68.63322461782492,89.99308477458402,15.278379408544028,1.868576578864311,28.610000074408994,-80.59929600256223,0.230839526512644,-1.820634049417225e-5,10.079202124263157,0.019260033553316,82.53431517146325,89.99344685906027,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790366750066198,31.928932348298144,27.750225863262006,1.671482594014455,0,0,2.873435244424214,0.644520039030504,0.427469369918558,0.07920287189476,0.137847797217186,0.644626025902285,0.04876633659,0.080986727089631,3.592551298794604e-4,0,0,0,0,1.546646362909324e-4,0.49690863280261,90,11.171020498979885,944.6565764167183,0.001157451742392,338.06853842238183,0.370527661348663,3.440045244108463e6,2.5,4.908738521234052,0.009817814418913,0.3204576,0
2.937393152145015,590.2916866275401,590.2916866275401,123.8377427630104,124.77384636313866,-43.46656697633393,43.56062907983077,68.78311932026764,0.008307330032932,68.78311982192947,89.99308006161544,15.25536638742568,2.861111868220886,28.610000074622324,-80.59929446502935,0.133218667157544,-1.892835331409423e-5,13.268421524219757,0.02891470264179,82.65031772304299,89.99128811140018,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790363007247139,31.958474932664025,27.750225863262006,1.683299627760808,0,0,2.851806738578239,0.64430282745847,0.427510667358923,0.079068230480508,0.137723929619039,0.644338250843297,0.028059470449303,0.046486859766371,4.532203648920705e-4,0,0,0,0,2.699070123965981e-4,0.42513195059908,90,11.16310403692097,944.5205041230874,0.00115731724183,338.0637410463741,0.369239651373538,3.427715719071609e6,2.5,4.908738521234052,0.01,0.3213718,0
2.947393152145014,591.5278975906132,591.5278975906132,123.40512852704275,124.34027271256915,-43.05722504344328,43.245174035683014,68.93551053813701,0.008331451877347,68.93551104160098,89.99307531018863,15.220961581323593,4.027461847714118,28.610000074839004,-80.59929290189388,0.016381766069231,-1.940808445365004e-5,14.578989753688932,0.247577891512844,82.7912558295104,89.98914855754211,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.79035920821127,31.994160703087655,27.750225863262006,1.697573935930259,0,0,2.83016587402594,0.644083844561435,0.427552336203682,0.078932560327701,0.137598948030053,0.644084382495965,0.003438162349586,0.005931585918511,9.339642005991633e-5,0,0,0,0,3.281831871128617e-4,0.35202333483093,90,11.15506866566102,944.3823879558672,0.001157180713342,338.0588716113906,0.367935487970509,3.41523325953843e6,2.5,4.908738521234052,0.01,0.3223237,0
2.957393152145014,592.7598030425917,592.7598030425917,122.97666378627709,123.90926073439405,-42.63359553082954,42.97975904023767,69.0874961154933,0.008355757126915,69.08749662078499,89.99307038693551,15.173828117552109,5.443915803033964,28.610000075057332,-80.59929134291922,0.125293114679659,-1.947625799123287e-5,-13.655594066646332,0.028803594192161,82.9345004065452,89.98669275247023,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790355422408991,31.95997654953358,27.750225863262006,1.68390027450863,0,0,2.809402674735905,0.643870936854953,0.427592882586592,0.078800721113716,0.137477333154645,0.64390225952343,0.026379392074505,0.044878866734814,-2.056225312565829e-4,0,0,0,0,-2.899390255734977e-4,0.341657920443893,90,11.14706128022317,944.2447528236063,0.001157044652683,338.0540191358152,0.366662002757988,3.403039467749301e6,2.5,4.908738521234052,0.01,0.323255,0
2.967393152145014,593.9874447161712,593.9874447161712,122.55231194832156,123.48064315394957,-42.246495083378136,42.77007084137042,69.23893985517093,0.008380497782281,69.23894036234755,89.99306507072752,15.112910700269296,6.671777345351907,28.610000075279572,-80.59928978950241,0.249009143664004,-1.969366824986124e-5,-10.344032261137494,0.004864528819391,83.05620099240159,89.98449991136215,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790351649712035,31.92148390687687,27.750225863262006,1.668503217445945,0,0,2.789235180925815,0.64366144877419,0.427632809968599,0.07867106389421,0.137357574911381,0.643784524101337,0.052615229419042,0.087550614850577,4.958742856042285e-4,0,0,0,0,-1.675188768882118e-4,0.353415949038532,90,11.139081609344885,944.1075940637024,0.001156909055321,338.049183455263,0.365403622054603,3.390989698800945e6,2.5,4.908738521234052,0.009343618128516,0.3242078,0
2.97673677027353,595.1306872395077,595.1306872395077,122.15904282469813,123.08225336815445,-41.942418067754865,42.58612802084003,69.37984578549896,0.00840421823439,69.37984629451482,89.99305956611563,15.046905008543582,7.376439956852252,28.610000075492643,-80.59928834417596,0.322374430445119,-1.83173619291741e-5,-5.702986453147278,-6.855433849890721e-4,83.13205362845208,89.98264341657021,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.79034813638623,31.89863748861379,27.750225863262006,1.659364650140713,0,0,2.770550337428914,0.643467515830739,0.427669801114053,0.078551091096708,0.137246623619977,0.643673136638022,0.068260010913491,0.113223768045491,2.931304294361366e-4,0,0,0,0,-5.124898083457932e-5,0.364402201951782,90,11.131650532943183,943.9798648328161,0.001156782773299,338.04468022296356,0.364233902236307,3.379790546036825e6,2.5,4.908738521234052,0.007272511659879,0.325123,0
2.984009281933409,596.0179829508211,596.0179829508211,121.85474857346104,122.773574634032,-41.74694308915738,42.42784094723953,69.48907708242604,0.008423166052337,69.48907759293596,89.99305485289435,14.992360671916298,7.570629442451326,28.610000075662846,-80.59928722374843,0.345344958756245,-1.741848122855063e-5,-1.541107958807448,0.002198391823388,83.15854359255447,89.98191403855533,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790345409617967,31.89130855571471,27.750225863262006,1.656433076981081,0,0,2.755976069168479,0.64331777353068,0.42769838202101,0.078458493500441,0.137160898009229,0.643553470850375,0.073169147003449,0.12152600688443,1.37126303802944e-4,0,0,0,0,-3.761142047175133e-6,0.372953241956953,90,11.125883110819643,943.8807313624795,0.001156684758489,338.04118516515666,0.363327548863694,3.371113986431256e6,2.5,4.908738521234052,0.006810270366015,0.3260173,0
2.990819552299425,596.8468798521344,596.8468798521344,121.5709718280795,122.48565206757472,-41.59592192593668,42.26043384733299,69.59100384427815,0.008441319324576,69.59100435623995,89.99305007915204,14.941009711370702,7.464820700873381,28.610000075825912,-80.59928617824635,0.338770537535618,-1.720075488784349e-5,2.426731173616374,0.011454721402548,83.1554768462882,89.9822945157495,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790342862317424,31.89300435436205,27.750225863262006,1.657111396440016,0,0,2.742263835094801,0.643178511975921,0.427724977195535,0.078372406373379,0.137081128407007,0.64340533082253,0.071758314190223,0.118609774881136,1.022267217882651e-4,0,0,0,0,9.369766960512987e-6,0.380960777327037,90,11.120495280961109,943.7881225226862,0.001156593191089,338.03792014026243,0.362482131198926,3.363021575937513e6,2.5,4.908738521234052,0.007010992595714,0.3270183,0
2.997830544895139,597.6981918167126,597.6981918167126,121.27979905488043,122.19041427604954,-41.47071193944723,42.07181630970754,69.69557427408216,0.008460384145186,69.6955747875875,89.99304483380406,14.889851650047913,7.086450369060861,28.610000075997167,-80.59928510562713,0.305210841164674,-1.760209612424957e-5,6.253180218491207,0.004004783563385,83.12480868016222,89.98343180250967,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790340246133717,31.90292500905278,27.750225863262006,1.661079658316309,0,0,2.72810284794814,0.643036127466041,0.427752183433353,0.078284418051964,0.136999525980724,0.643220438145275,0.064581949322496,0.107284976156267,6.892884168380753e-5,0,0,0,0,6.251377198625705e-5,0.389204322468758,90,11.11496175319138,943.6930093509311,0.001156499143907,338.03456682243393,0.361615243687412,3.354724436059488e6,2.5,4.908738521234052,0.007789055999656,0.3279851,0
3.005619600894795,598.6415901002608,598.6415901002608,120.95720942847055,121.8638216733023,-41.36672181557059,41.853822583173354,69.8113437587473,0.008481924888262,69.81134427401491,89.99303868870464,14.837267945937347,6.366850952939577,28.61000007619066,-80.5992839181349,0.237588105216288,-1.708188084912941e-5,9.836540113735689,-0.002773777569705,83.0615756035695,89.98481684848437,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.79033734695894,31.923264624874047,27.750225863262006,1.669215504644817,0,0,2.7123431630471,0.642878713756868,0.427782278647706,0.078187176754828,0.136909258354334,0.642990672427292,0.050169419670896,0.083783102971764,-8.063362440745803e-5,0,0,0,0,1.555178876557618e-4,0.391734141480539,90,11.10882966434832,943.5876077981395,0.001156394919375,338.0308507765951,0.360653875773245,3.345524625417491e6,2.5,4.908738521234052,0.01,0.3289003,0
3.015619600894794,599.8490955526416,599.8490955526416,120.54404059337783,121.44669158053188,-41.272687704119356,41.59337724992774,69.9594175404055,0.008509959837145,69.95941805798711,89.99303046255628,14.779484878672497,5.155024804309027,28.61000007644249,-80.59928239928504,0.119789320090441,-1.6243098504614e-5,12.84851661826241,0.002841040241473,82.94649140687108,89.98714386122599,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790333636153404,31.959064652580903,27.750225863262006,1.683535515727559,0,0,2.69231300467843,0.642678223224496,0.427820635823522,0.078063377611345,0.136794209789629,0.642706807651656,0.025204520871363,0.041944507163148,-4.067736806248525e-4,0,0,0,0,2.671645324840108e-4,0.391696714438325,90,11.10098087890782,943.4526987656506,0.001156261510313,338.02609441261814,0.359424858838389,3.333765273102303e6,2.5,4.908738521234052,0.01,0.3298091,0
3.025619600894794,601.0524735332152,601.0524735332152,120.1316773400527,121.0319211924636,-41.20178816021331,41.38030993492965,70.1069767396361,0.008538150261054,70.10697725955589,89.99302209287666,14.734518892864774,3.839622730392099,28.610000076695716,-80.59928088571345,0.011721078934911,-1.580903454396894e-5,-13.739906579497763,0.075501025579388,82.8117445395383,89.99011117454839,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790329938034173,31.992107817684893,27.750225863262006,1.696752781769155,0,0,2.672711489664415,0.642479713061348,0.427858643205223,0.077940859458263,0.136680210397862,0.642479987812548,0.002458072647477,0.004306121035342,-3.982654097961298e-4,0,0,0,0,-3.076171974408583e-4,0.391659287396111,90,11.093158922034092,943.3182508766099,0.001156128549937,338.02135430675264,0.358202890486364,3.322074939960035e6,2.5,4.908738521234052,0.01,0.3307109,0
3.035619600894794,602.2517313372907,602.2517313372907,119.72000728718307,120.61940021710204,-41.12999749930684,41.21350984963792,70.254151173054,0.008566175408383,70.25415169529617,89.99301385488484,14.702365928321496,2.622346245867492,28.610000076947458,-80.59927937608856,0.135273367418137,-1.54509497222912e-5,-12.486092230542482,0.006075424046594,82.67893801007979,89.99280199956885,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.7903262525788,31.953419022748818,27.750225863262006,1.681277263794725,0,0,2.653565921277919,0.642283114924534,0.427896313074448,0.077819578508618,0.136567223341468,0.642319521998805,0.028471103062476,0.048324489959865,-1.526331872983932e-4,0,0,0,0,-2.557761610224613e-4,0.391621860353897,90,11.085363746307621,943.1842633159463,0.001155996037516,338.0166304302624,0.356987646214482,3.310450581623805e6,2.5,4.908738521234052,0.01,0.3316907,0
3.045619600894794,603.4468763790951,603.4468763790951,119.30916991952188,120.20904285492826,-41.03088711920531,41.06526924065892,70.4010609938242,0.008593748725358,70.40106151833702,89.99300599276826,14.681142912342816,1.68007143265983,28.610000077195142,-80.5992778691779,0.231647383030835,-1.607401213154256e-5,-9.42781343072668,0.005330528040109,82.56812944256649,89.99472949737523,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790322579764487,31.92334722194372,27.750225863262006,1.669248543472686,0,0,2.634739306573496,0.642088370222869,0.427933655888887,0.077699497080344,0.136455217253638,0.642194694151537,0.04889099535403,0.081285199303979,-1.530596506422964e-4,0,0,0,0,-1.468206526705207e-4,0.391584433311683,90,11.077595303535873,943.0507352553021,0.001155863972305,338.0119227539427,0.355778855834284,3.298889658757368e6,2.5,4.908738521234052,0.01,0.3327328,0
3.055619600894794,604.6379187532367,604.6379187532367,118.89954991615079,119.80082596921432,-40.88543638128794,40.9005030887405,70.54779943989635,0.008620652888141,70.54779996660064,89.99299868984434,14.667478741854142,1.110065233996577,28.610000077436812,-80.59927636402507,0.290352339069115,-1.465445102431929e-5,-5.154229734365078,0.001608145804399,82.49446985541462,89.9957789245622,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790318919560177,31.904948595452197,27.750225863262006,1.661889092876077,0,0,2.61601160213054,0.641895060666388,0.427970751179689,0.077580355898158,0.136343953588541,0.64206166486965,0.061383122118653,0.101978228342959,-2.942560273395239e-4,0,0,0,0,-4.418260225575046e-5,0.385030105620858,90,11.069853528103977,942.9176655668531,0.001155732353262,338.007231238031,0.354573997794331,3.287368759356685e6,2.5,4.908738521234052,0.008530179635098,0.3337372,0
3.064149780529892,605.6506677111793,605.6506677111793,118.55148695959542,119.4543293831762,-40.714034286925354,40.72562340659999,70.67287801983838,0.008643014843796,70.67287854834173,89.992992951692,14.658845386087847,0.971500869413812,28.610000077637682,-80.59927508104586,0.304708672933394,-1.610300004859143e-5,-1.026510893383481,0.002640178409038,82.4679809153432,89.99613242372776,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790315807272767,31.900201591270587,27.750225863262006,1.659990291203433,0,0,2.600010307022231,0.641731346695263,0.428002188801428,0.0774794983502,0.136249659543635,0.641914682274876,0.064441373700412,0.107174020122178,4.403614311001334e-4,0,0,0,0,-1.762682032291295e-6,0.375105958821462,90,11.063270659877332,942.8045157820627,0.001155620431327,338.00324201988565,0.353549686896882,3.277576051289645e6,2.5,4.908738521234052,0.008164579517164,0.3347293,0
3.072314360047056,606.6172359447028,606.6172359447028,118.21989501795449,119.12420745464385,-40.50620033196457,40.52263863306711,70.79252772393502,0.008663886283336,70.79252825409638,89.99298790237194,14.650365989996548,1.154112842358351,28.610000077825166,-80.59927385375272,0.28555338479631,-1.598050438222626e-5,2.861325640084364,-0.004395030451824,82.47565441592458,89.99605555204562,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790312836905121,31.905710790664575,27.750225863262006,1.662193970961028,0,0,2.584662879210872,0.641575898406647,0.42803205755829,0.077383769694207,0.136160071154151,0.641736991378305,0.060352344371137,0.099826566839448,4.97845045711791e-4,0,0,0,0,1.377184757213285e-5,0.365607157020117,90,11.05698796635943,942.6965255572882,0.001155513608128,337.9994347076138,0.35257373646844,3.268246785827761e6,2.5,4.908738521234052,0.008815098693937,0.3357093,0
3.081129458740993,607.6577855204937,607.6577855204937,117.86397111356082,118.76949350129877,-40.24098164251137,40.27488523295418,70.92162172456955,0.008685873260739,70.92162225645525,89.99298290331446,14.638200022432738,1.652203672279411,28.61000007802267,-80.59927252958579,0.232691216322407,-1.544045750679634e-5,6.539431886922946,-0.011498943138229,82.5176156174428,89.99577714742503,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790309639186395,31.921530310189567,27.750225863262006,1.668521778771024,0,0,2.568109370752579,0.641409440668277,0.428064061615051,0.077281300909948,0.136064078143277,0.641516607107638,0.049099552143925,0.081526346707751,-4.311043585336807e-4,0,0,0,0,7.236618347704682e-5,0.355351530851375,90,11.05022439411681,942.5802697372834,0.001155398603379,337.9953359828348,0.351525008884665,3.258222998912387e6,2.5,4.908738521234052,0.01,0.3367758,0
3.091129458740993,608.8344186729103,608.8344186729103,117.46321536972886,118.3692652916422,-39.906147083279826,39.983885011761316,71.06790794875339,0.008710208823449,71.06790848252271,89.99297772769502,14.617660575066887,2.492084589533079,28.610000078241267,-80.5992710290716,0.1421388543646,-1.552142677438283e-5,9.528871849383998,-0.003497022633851,82.59914047139932,89.9942421770554,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790306023270352,31.94896842181267,27.750225863262006,1.679497023420264,0,0,2.549479853158113,0.641222329119041,0.42810006127063,0.077166167120471,0.13595610072794,0.641262448235902,0.029909529506787,0.050486412479134,4.270522585019488e-5,0,0,0,0,1.546961658095952e-4,0.343717371637939,90,11.042576278626086,942.4488099249289,0.001155268551658,337.9907012248474,0.35034159954075,3.246913351364962e6,2.5,4.908738521234052,0.01,0.3378044,0
3.101129458740993,610.0070613229694,610.0070613229694,117.06589468817462,117.97130438479843,-39.55660111171133,39.71071397363212,71.21394369110335,0.008734086164327,71.21394422670254,89.99297291728733,14.587835998117457,3.495155616647033,28.61000007845575,-80.5992695311267,0.032018023180903,-1.53567934696163e-5,10.928107301051996,-0.022754680950011,82.70286424356345,89.99209224005969,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790302419619529,31.982639651129006,27.750225863262006,1.6929655151468,0,0,2.531168563769536,0.641037258341006,0.42813569394653,0.077052340362531,0.135849224031945,0.641039302295967,0.006714811639324,0.010709808910614,-2.988817206421538e-4,0,0,0,0,2.048411067654165e-4,0.336216861605693,90,11.034954101400672,942.3177959530559,0.001155138934038,337.9860821854488,0.349166304127471,3.235682325296276e6,2.5,4.908738521234052,0.01,0.3387182,0
3.111129458740993,611.1757484645719,611.1757484645719,116.67212152387573,117.57552263461801,-39.201927002290375,39.473658751733154,71.35962789378507,0.008757774328807,71.35962843119407,89.99296824381993,14.547150302431971,4.623705716779181,28.610000078668534,-80.59926803678766,0.092953562482589,-1.508750803923641e-5,-10.414984057454847,-0.0081388045046,82.81117495396964,89.98995283966563,84.45913050521774,36.29999999999998,0.001269190440115,1.196221707555019e-5,9.790298828126366,31.963354306193764,27.750225863262006,1.685251377172703,0,0,2.513422336965236,0.640855831687099,0.428170649898384,0.076940804685753,0.135744377102961,0.640873012791869,0.019528239322222,0.032891495495345,4.997683459091437e-4,0,0,0,0,-1.873004336844342e-4,0.361181198921191,90,11.027357634980262,942.1872239119567,0.00115500974672,337.98147872679806,0.348009472715472,3.224625778745295e6,2.5,4.908738521234052,0.01,0.3397396,0
