# Apogee (Up to date)
# 761 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
86.255,101.54,101.54,-3.045,4.46,-1.472e-4,0.002,-165.559,0.018,165.559,270.006,3.258,0.002,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.904,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.259,90,14.34,1001.341,0.001,339.989,0.009,3.374e5,8.7,59.447,0.156,0.044,6.147e-4
86.411,101.066,101.066,-3.046,4.46,6.746e-4,0.069,-166.066,0.018,166.066,270.006,3.258,0.069,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.907,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.237,90,14.343,1001.397,0.001,339.991,0.009,3.374e5,8.7,59.447,0.156,0.044,6.147e-4
86.566,100.592,100.592,-3.045,4.452,0.014,0.529,-166.572,0.018,166.572,270.006,3.248,0.529,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.989,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.412,90,14.346,1001.452,0.001,339.993,0.009,3.379e5,8.7,59.447,0.156,0.044,6.135e-4
86.722,100.119,100.119,-3.043,4.511,-0.014,0.042,-167.083,0.018,167.083,270.006,3.33,0.039,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.864,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.318,90,14.349,1001.508,0.001,339.995,0.009,3.372e5,8.7,59.447,0.156,0.044,6.226e-4
86.877,99.645,99.645,-3.045,4.508,0.026,0.715,-167.601,0.018,167.601,270.006,3.324,0.714,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.058,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.103,90,14.352,1001.563,0.001,339.996,0.009,3.383e5,8.7,59.447,0.156,0.044,6.221e-4
87.033,99.172,99.172,-3.041,4.424,-0.024,0.19,-168.109,0.018,168.109,270.006,3.213,0.189,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.84,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.154,90,14.355,1001.619,0.001,339.998,0.009,3.37e5,8.7,59.447,0.156,0.044,6.093e-4
87.188,98.698,98.698,-3.045,4.405,-0.001,0.076,-168.607,0.018,168.607,270.006,3.184,0.076,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.902,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.207,90,14.358,1001.674,0.001,340,0.009,3.374e5,8.7,59.447,0.156,0.044,6.063e-4
87.344,98.225,98.225,-3.045,4.414,0.012,0.476,-169.103,0.018,169.103,270.006,3.195,0.476,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.972,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.048,90,14.362,1001.73,0.001,340.002,0.009,3.378e5,8.7,59.447,0.155,0.044,6.076e-4
87.499,97.751,97.751,-3.043,4.359,-0.007,0.3,-169.594,0.018,169.594,270.006,3.121,0.3,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.898,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.028,90,14.365,1001.785,0.001,340.004,0.009,3.374e5,8.7,59.447,0.156,0.044,5.992e-4
87.655,97.278,97.278,-3.044,4.327,-0.003,0.17,-170.076,0.018,170.076,270.006,3.075,0.17,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.901,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.022,90,14.368,1001.841,0.001,340.006,0.009,3.374e5,8.7,59.447,0.156,0.044,5.942e-4
87.81,96.804,96.804,-3.045,4.308,8.86e-4,0.195,-170.552,0.018,170.552,270.006,3.048,0.195,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.912,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.988,90,14.371,1001.896,0.001,340.008,0.009,3.375e5,8.7,59.447,0.155,0.044,5.913e-4
87.966,96.331,96.331,-3.045,4.287,0.001,0.238,-171.024,0.018,171.024,270.006,3.018,0.238,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.917,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.092,90,14.374,1001.952,0.001,340.009,0.009,3.375e5,8.7,59.447,0.155,0.044,5.88e-4
88.121,95.857,95.857,-3.044,4.313,0.002,0.282,-171.496,0.018,171.496,270.006,3.055,0.282,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.921,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.968,90,14.377,1002.008,0.001,340.011,0.009,3.375e5,8.7,59.447,0.155,0.044,5.92e-4
88.277,95.384,95.384,-3.044,4.282,-0.001,0.204,-171.968,0.018,171.968,270.006,3.011,0.204,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.906,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.075,90,14.38,1002.063,0.001,340.013,0.009,3.374e5,8.7,59.447,0.156,0.044,5.872e-4
88.432,94.911,94.911,-3.044,4.304,0.008,0.435,-172.438,0.018,172.438,270.006,3.043,0.435,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.956,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.178,90,14.383,1002.119,0.001,340.015,0.009,3.377e5,8.7,59.447,0.155,0.044,5.907e-4
88.588,94.437,94.437,-3.043,4.352,-0.008,0.143,-172.917,0.018,172.917,270.006,3.111,0.143,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.883,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.155,90,14.386,1002.174,0.001,340.017,0.009,3.373e5,8.7,59.447,0.156,0.044,5.98e-4
88.744,93.964,93.964,-3.044,4.368,-2.01e-5,0.107,-173.402,0.018,173.402,270.006,3.133,0.107,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.906,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1,90,14.389,1002.23,0.001,340.019,0.009,3.375e5,8.7,59.447,0.5,0.044,6.006e-4
89.244,92.442,92.442,-3.044,4.33,0.015,0.53,-174.955,0.018,174.955,270.006,3.079,0.53,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.991,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.915,90,14.399,1002.408,0.001,340.025,0.009,3.38e5,8.7,59.447,0.155,0.044,5.946e-4
89.399,91.969,91.969,-3.042,4.27,-0.013,0.113,-175.428,0.018,175.428,270.006,2.997,0.113,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.867,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.962,90,14.402,1002.464,0.001,340.027,0.009,3.373e5,8.7,59.447,0.156,0.044,5.854e-4
89.555,91.495,91.495,-3.044,4.259,0.003,0.253,-175.892,0.018,175.892,270.006,2.979,0.253,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.923,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.901,90,14.405,1002.519,0.001,340.028,0.009,3.376e5,8.7,59.447,0.155,0.044,5.837e-4
89.71,91.022,91.022,-3.044,4.232,6.137e-4,0.26,-176.352,0.018,176.352,270.006,2.94,0.26,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.916,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.859,90,14.408,1002.575,0.001,340.03,0.009,3.375e5,8.7,59.447,0.155,0.044,5.794e-4
89.865,90.549,90.549,-3.043,4.203,0.013,0.555,-176.806,0.018,176.806,270.006,2.899,0.555,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.988,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.072,90,14.411,1002.63,0.001,340.032,0.009,3.38e5,8.7,59.447,0.155,0.044,5.75e-4
90.021,90.076,90.076,-3.042,4.262,0.013,0.748,-177.264,0.018,177.264,270.006,2.986,0.748,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.027,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.218,90,14.415,1002.686,0.001,340.034,0.009,3.382e5,8.7,59.447,0.156,0.044,5.842e-4
90.176,89.603,89.603,-3.039,4.343,-0.023,0.306,-177.737,0.018,177.737,270.006,3.102,0.305,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.85,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.197,90,14.418,1002.741,0.001,340.036,0.009,3.372e5,8.7,59.447,0.156,0.044,5.967e-4
90.332,89.13,89.13,-3.043,4.379,-0.001,0.24,-178.224,0.018,178.224,270.006,3.15,0.24,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.909,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.224,90,14.421,1002.797,0.001,340.038,0.009,3.375e5,8.7,59.447,0.155,0.044,6.023e-4
90.488,88.657,88.657,-3.043,4.407,-0.002,0.092,-178.716,0.018,178.716,270.006,3.187,0.092,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.899,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.158,90,14.424,1002.852,0.001,340.04,0.009,3.375e5,8.7,59.447,0.155,0.044,6.065e-4
90.643,88.184,88.184,-3.044,4.396,1.195e-4,0.048,-179.211,0.018,179.211,270.006,3.172,0.048,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.905,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.187,90,14.427,1002.908,0.001,340.042,0.009,3.375e5,8.7,59.447,0.155,0.044,6.049e-4
90.798,87.711,87.711,-3.044,4.402,0.002,0.17,-179.704,0.018,179.704,270.006,3.18,0.17,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.914,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.127,90,14.43,1002.963,0.001,340.043,0.009,3.376e5,8.7,59.447,0.155,0.044,6.057e-4
90.954,87.238,87.238,-3.043,4.383,0.005,0.355,-180.196,0.018,180.196,270.006,3.154,0.355,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.939,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.264,90,14.433,1003.018,0.001,340.045,0.009,3.377e5,8.7,59.447,0.155,0.044,6.028e-4
91.109,86.765,86.765,-3.042,4.422,-0.004,0.186,-180.691,0.018,180.691,270.006,3.209,0.185,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.897,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.266,90,14.436,1003.074,0.001,340.047,0.009,3.375e5,8.7,59.447,0.155,0.044,6.089e-4
91.265,86.292,86.292,-3.043,4.443,-0.001,0.004,-181.192,0.018,181.192,270.006,3.238,0.004,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.9,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.239,90,14.439,1003.129,0.001,340.049,0.009,3.375e5,8.7,59.447,0.155,0.044,6.122e-4
91.42,85.819,85.819,-3.043,4.444,4.862e-4,0.032,-181.695,0.018,181.695,270.006,3.238,0.032,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.906,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.228,90,14.442,1003.185,0.001,340.051,0.009,3.375e5,8.7,59.447,0.155,0.044,6.123e-4
91.576,85.346,85.346,-3.043,4.44,0.014,0.512,-182.198,0.018,182.198,270.006,3.233,0.512,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.984,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.392,90,14.445,1003.24,0.001,340.053,0.009,3.38e5,8.7,59.447,0.155,0.044,6.117e-4
91.731,84.873,84.873,-3.041,4.497,-0.007,0.346,-182.706,0.018,182.706,270.006,3.313,0.346,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.902,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.42,90,14.448,1003.296,0.001,340.055,0.009,3.375e5,8.7,59.447,0.155,0.045,6.205e-4
91.886,84.4,84.4,-3.042,4.537,-0.005,0.146,-183.226,0.018,183.226,270.006,3.367,0.146,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.894,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.321,90,14.451,1003.351,0.001,340.056,0.009,3.375e5,8.7,59.447,0.155,0.045,6.267e-4
92.042,83.927,83.927,-3.043,4.521,0.001,0.187,-183.747,0.018,183.747,270.006,3.344,0.187,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.913,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.286,90,14.454,1003.407,0.001,340.058,0.009,3.376e5,8.7,59.447,0.155,0.045,6.242e-4
92.197,83.454,83.454,-3.043,4.5,0.004,0.316,-184.265,0.018,184.265,270.006,3.315,0.316,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.93,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.413,90,14.458,1003.462,0.001,340.06,0.009,3.377e5,8.7,59.447,0.155,0.045,6.209e-4
92.353,82.981,82.981,-3.042,4.535,-0.003,0.173,-184.784,0.018,184.784,270.006,3.364,0.173,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.899,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.418,90,14.461,1003.518,0.001,340.062,0.009,3.375e5,8.7,59.447,0.155,0.045,6.264e-4
92.508,82.509,82.509,-3.043,4.556,1.35e-4,0.154,-185.309,0.018,185.309,270.006,3.391,0.154,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.908,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.439,90,14.464,1003.573,0.001,340.064,0.009,3.376e5,8.7,59.447,0.155,0.045,6.295e-4
92.663,82.036,82.036,-3.043,4.574,0.007,0.397,-185.837,0.018,185.837,270.005,3.415,0.397,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.949,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.292,90,14.467,1003.629,0.001,340.066,0.009,3.378e5,8.7,59.447,0.155,0.045,6.323e-4
92.819,81.563,81.563,-3.041,4.527,0.011,0.613,-186.363,0.018,186.363,270.005,3.353,0.612,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.994,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.163,90,14.47,1003.684,0.001,340.068,0.009,3.381e5,8.7,59.447,0.155,0.045,6.251e-4
92.974,81.09,81.09,-3.04,4.456,0.015,0.813,-186.877,0.018,186.877,270.005,3.258,0.813,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.047,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.006,90,14.473,1003.739,0.001,340.069,0.009,3.384e5,8.7,59.447,0.156,0.045,6.142e-4
93.13,80.618,80.618,-3.037,4.363,-0.018,0.546,-187.374,0.018,187.374,270.005,3.132,0.546,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.896,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.962,90,14.476,1003.795,0.001,340.071,0.009,3.375e5,8.7,59.447,0.156,0.045,5.999e-4
93.285,80.145,80.145,-3.04,4.304,-0.005,0.438,-187.854,0.018,187.854,270.005,3.047,0.438,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.918,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.911,90,14.479,1003.85,0.001,340.073,0.009,3.377e5,8.7,59.447,0.155,0.045,5.907e-4
93.441,79.672,79.672,-3.041,4.257,-0.002,0.389,-188.323,0.018,188.323,270.005,2.978,0.389,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.922,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.099,90,14.482,1003.906,0.001,340.075,0.009,3.377e5,8.7,59.447,0.155,0.045,5.833e-4
93.596,79.2,79.2,-3.041,4.299,-0.005,0.208,-188.79,0.018,188.79,270.005,3.039,0.207,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.896,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.104,90,14.485,1003.961,0.001,340.077,0.009,3.375e5,8.7,59.447,0.155,0.045,5.9e-4
93.752,78.727,78.727,-3.042,4.323,-0.002,0.032,-189.265,0.018,189.265,270.005,3.071,0.032,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.899,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.081,90,14.488,1004.017,0.001,340.079,0.009,3.376e5,8.7,59.447,0.155,0.045,5.936e-4
93.907,78.254,78.254,-3.042,4.326,4.525e-4,0.037,-189.743,0.018,189.743,270.005,3.076,0.037,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.906,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.088,90,14.491,1004.072,0.001,340.081,0.009,3.376e5,8.7,59.447,0.155,0.045,5.941e-4
94.062,77.782,77.782,-3.042,4.331,0.006,0.334,-190.221,0.018,190.221,270.005,3.082,0.334,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.939,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.186,90,14.494,1004.128,0.001,340.083,0.009,3.378e5,8.7,59.447,0.155,0.045,5.948e-4
94.218,77.309,77.309,-3.041,4.367,-0.004,0.183,-190.704,0.018,190.704,270.005,3.134,0.183,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.899,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.191,90,14.497,1004.183,0.001,340.084,0.009,3.376e5,8.7,59.447,0.155,0.045,6.004e-4
94.373,76.837,76.837,-3.042,4.388,0.004,0.312,-191.193,0.018,191.193,270.005,3.162,0.312,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.93,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.259,90,14.501,1004.238,0.001,340.086,0.009,3.378e5,8.7,59.447,0.155,0.045,6.036e-4
94.529,76.364,76.364,-3.041,4.422,-0.001,0.255,-191.688,0.018,191.688,270.005,3.211,0.255,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.91,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.132,90,14.504,1004.294,0.001,340.088,0.009,3.377e5,8.7,59.447,0.155,0.045,6.09e-4
94.684,75.892,75.892,-3.041,4.394,0.014,0.582,-192.184,0.018,192.184,270.005,3.171,0.581,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.997,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.991,90,14.507,1004.349,0.001,340.09,0.009,3.382e5,8.7,59.447,0.155,0.045,6.046e-4
94.839,75.419,75.419,-3.039,4.328,-0.007,0.438,-192.669,0.018,192.669,270.005,3.081,0.438,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.912,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.945,90,14.51,1004.405,0.001,340.092,0.009,3.377e5,8.7,59.447,0.155,0.045,5.944e-4
94.995,74.947,74.947,-3.04,4.28,0.027,0.853,-193.143,0.018,193.143,270.005,3.013,0.852,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,29.094,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.749,90,14.513,1004.46,0.001,340.094,0.009,3.387e5,8.7,59.447,0.155,0.045,5.87e-4
95.15,74.475,74.475,-3.036,4.185,-0.033,0.267,-193.601,0.018,193.601,270.005,2.88,0.265,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.818,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.963,90,14.516,1004.515,0.001,340.096,0.009,3.371e5,8.7,59.447,0.156,0.045,5.723e-4
95.306,74.002,74.002,-3.041,4.217,-0.002,0.124,-194.052,0.018,194.052,270.005,2.922,0.124,28.61,-80.602,NaN,NaN,NaN,NaN,41.313,89.972,2951.958,653.8,1.047,0.004,9.792,0,72.995,-8.39,0,0,28.9,864.051,0,864.051,0,864.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.96,90,14.519,1004.571,0.001,340.097,0.009,3.376e5,8.7,59.447,0.155,0.045,5.772e-4
